Class,Question
2006,รู้สึกเมื่อยไหล่ตลอดเวลา ขอวิธีแก้หน่อย
2006,ปวดไหล่มากเพราะนั่งทำงานหน้าคอมตลอดเวลา จะต้องออกกำลังกายส่วนนี้
2006,ควรทำกิจกรรมชนิดใดที่เหมาะสมสำหรับบริหารคอบ่าไหล
2006,ขอท่ายืดกล้ามเนื้อไหล่เพื่อคลายกล้ามเนื้อลดความเมื่อยล้า
2006,มีท่าบริหารรึท่าออกกำลังกายที่ช่วยแก้อาการปวดต้นคอและบ่า
2006,เป็นออฟฟิศซินโดรมควรออกกำลังกายแบบ
2006,การยืดกล้ามเนื้อและเพิ่มความแข็งแรงในผู้ที่มีอาการปวดคอและบ่า
2006,ปวดคอค่ไม่หายสักทีขอคำแนะนำด้วย
2006,ตึงไหล่ ตึงคอ ปวดสะบัก ขอท่าบริหารเพื่อบรรเทาอาการ
2006,ปวดคอ ปวดหลัง จาก office syndrome ขอท่าออกกำลังเพื่อช่วยบำบัด
2006,คนมีปัญหาปวดบ่า ไหล่ สะบัก จะสามารถออกกำลังกาย
2006,ปวดล้าบริเวณต้นคออยู่เป็นประจำ แนะนำการจัดตารางกายออกกำลังเพื่อช่วยบรรเทาอาการปวด
2006,ท่าออกกำลังกายสำหรับการบรรเทาอาการปวดไหล่
2006,มีท่าออกกำลังกายสำหรับคนที่มีปัญหาหลังเส้นคอ
2006,ท่าออกกำลังกายสำหรับการบรรเทาอาการปวดหลัง
2006,ปวดหลังมาก ต้องการท่าออกกกำลังกาย
2006,ท่าบริหารช่วยอาการปวดหลัง
2006,วิธีแก้ปวดหลังเด็ดๆ
2006,ท่าบริหารสุดปัง แก้ปวดหลัง
2006,การออกกำลังกายเพื่อลดอาการปวดหลัง
2006,ปวดหลังบ่อยอยากได้วิธีแก้ด้วยการบริหารร่างกาย
2006,วิธีการบรรเทาอาการปวดหลังด้วยการออกกำลังกาย
2006,การออกกำลังกายเพื่อช่วยแก้ปัญหาปวดหลัง
2006,วิธีลดอาการปวดบริเวณหลังด้วยการออกกำลังกาย
2006,มีท่าออกกำลังที่เหมาะสมต่อการแก้ไขปัญหาตรงนี้
2006,ท่าบริหารที่ช่วยแก้ปัญหาปวดหลังอย่างมีประสิทธิภาพ
2006,ต้องนั่งทำงานเป็นเวลานานทำให้เกิดอาการปวดหลัง แนะนำวิธีการบรรเทาด้วยการออกกำลัง
2006,การออกกำลังกายที่ทำให้อาการปวดหลังน้อยลง
2006,มีท่ายืดตัวไหนที่ช่วยลดอการปวดที่หลังได้
2006,ช่วงหลังมานี้ปวดหลังมาก วิธีท่าไหนที่น่าสนใจที่ช่วยในเรื่องนี้
2006,อยากได้วิธีที่ทำให้อาการปวดหลังน้อย อาจจะเป็นท่าออกกำลังหรือท่าบริหารร่างกาย
2006,การบริหารร่างอย่างง่ายที่แก้การปวดหลัง
2007,เเนะนำการออกกำลังกายที่เหมาะสมสำหรับผู้ที่เพิ่งเริ่มต้น
2007,ช่วยออกแบบแผนออกกำลังกายให้หน่อย
2007,วิธีการเพิ่มความต้านทานในร่างกายด้วยการออกกำลังกาย
2007,เวลาทำอะไรต่าง รู้สึกเหนื่อยง่ายมาก อยากให้ร่างกายมีความทนทานกว่านี้ต้องออกกำลังกาย
2007,อยากให้ร่างกายอึดกว่านี้ควรทำยัง
2007,แนะนำวิธีเพิ่มความทนทานของกล้ามเนื้อให้หน่อย
2007,แนะนำการที่ทำให้ร่างกายไม่เหนื่อยง่าย
2007,ต้องการให้ร่างกายสามารถทนได้นาน โดยที่ไม่เหนื่อยง่าย
2007,เป็นคนที่ไม่สามารถทำกิจกรรมหนักได้เพราะร่างกายไม่มีความอดทน แนะนำวิธีแก้
2007,อยากออกกำลังกายเพื่อให้ร่างกายแข็งแรง
2007,มือใหม่สำหรับการออกกำลังกาย แนะนำ
2007,อยากออกกำลังกาย
2007,แนะนำท่าบริหารร่างกายที่ทำแล้ว จะช่วยให้ไม่เหนื่อยง่าย
2007,เริ่มออกกำลังควรจะทำ มีท่าออกกำลังที่แนะนำ
2007,อยากให้ช่วยคิดการออกกำลังกายหรือบริหารร่างกายสำหรับคนที่เพิ่งเริ่ม
2007,แนะนำการออกกำลังทั่วไปให้หน่อย สำหรับใช้ในชีวิตประจำวัน
2007,การออกกำลังที่เหมาะสมกับการออกแบบธรรมดา
2012,ท่าออกกำลังกายที่ช่วยให้ความผ่อนคลายหลังการทำงานยาว ๆ 
2012,วิธีการเลือกท่าออกกำลังกายสำหรับการฟื้นฟูหลังการทำงานกายภาพ
2012,ท่าออกกำลังกายที่เหมาะสมสำหรับคนที่ทำงานในสำนักงานนาน ๆ
2012,เมื่อยเนื้อเมื่อยตัวขอท่าที่ช่วยแก้อาการนี้
2012,รูู้สึกล้าจากการการทำงานหนักเป็นเวลานานแนะนำท่าผ่อนคลายกล้ามเนื้อ
2012,ท่าที่ช่วยผ่อนคลายร่างกายซึ่งมีอาการปวดเนื้อปวดตัว
2012,นั่งนาน ๆ รู้สึกปวดเมื่อยล้า ควรทำ
2012,ท่าที่ช่วยให้กล้ามเนื้อได้คลายตัว
2012,มีท่าที่ช่วยคลายเส้น รู้สึกเหนื่อยล้าไปทั้งตัว
2012,รู้สึกร่างกายเหนื่อยล้ากล้ามเนื้อตึงมีท่าบริหารร่างกายที่ช่วยผ่อนคลาย
2012,ท่าที่ยืดหยุ่นร่างกายที่ทำให้รู้สึกสบายตัว
2012,ท่าที่ช่วยคลายกล้ามเนื้อบรรเทาอาการเหนื่อยล้า
2015,วิธีการเพิ่มความยืดหยุ่นของร่างกาย
2015,ขอท่าบริหารร่างกายหลังจากออกกำลังกาย
2015,วอร์มอัพร่างกายก่อนหลังเริ่มออกกำลังกายจริง
2015,ท่าคลายกล้ามเนื้อเพื่อป้องกันการบาดเจ็บ
2015,เพิ่งไปวิ่งมา ควรคลายกล้ามเนื้อด้วยท่า
2015,ท่าที่ช่วยเพิ่มความยืดหยุ่นให้ร่างกายอย่างมีประสิทธิภาพและสามารถทำได้เอง
2015,ท่ายืดเส้นที่จำง่าย มีท่า
2015,ร่างกายไม่ยืดหยุ่น ตัวแข็งมาก มีวิธีทำให้ยืดหยุ่นขึ้น
2015,ขอคำแนะนำเกี่ยวกับท่ายืดเส้นยืดสาย
2015,อยากให้ร่างกายยืดหยุ่นกว่านี้ ขอคำแนะนำ
2015,แนะนำท่ายืดเหยียดกล้ามเนื้อให้ พอดีเริ่มออกกำลังกายแล้วค่อนข้างปวดตัว
2015,การอบอุ่นร่างกาย และยืดกล้ามเนื้อ ทั้งก่อน และหลัง การออกกำลังกาย
2015,แนะนำการยืดเหยียดร่างกายที่ดีและเหมาะสม
2015,อยากให้ร่างกายมีความยืดหยุ่นกว่านี้ 
2015,ท่าบริหารร่างกายที่จะช่วยให้ร่างกายมีความอ่อนตัวมากขึ้น
2015,อยากเป็นคนตัวอ่อนรบกวนช่วยแนะนำ
2015,ท่าบริหารที่ทำให้สูงขึ้น
2016,วิธีการเลือกท่าออกกำลังกายสำหรับผู้สูงอายุเพื่อสุขภาพที่ดี
2016,ช่วยแนะนำวิธีออกกำลัง ลดน้ำหนักของผู้สูงอายุ
2016,คนแก่อายุ อยากมีกล้ามเนื้อ เข้าฟิตเนส เริ่มยังไง
2016,ช่วยแนะนำท่าออกกำลังกายที่เหมาะสำหรับผู้สูงอายุ
2016,อายุเยอะแล้วอยากออกกำลังที่ไม่หนักมาก ควรออก
2016,เป็นคนสูงวัยที่อยากให้ร่างกายแข็งแรง
2016,อายุ เริ่มแก่แล้วอยากออกกำลังเพื่อให้ร่างกายกระฉับกระเฉงช่วยแนะนำหน่อย
2016,เริ่มชราขึ้นทุกวันแต่ยังออกกำลังกายเล็ก ๆ น้อย ๆ ไหว อยากให้ช่วยแนะนำหน่อย
2016,พอแก่ชราร่างกายก็เริ่มอ่อนแอเจ็บป่วยง่ายมีท่าบริหารร่างกายที่ช่วยเพิ่มภูมิคุ้มกันร่างกายไหม
2016,คนแก่ชราวัยสามารถออกกำลังกาย
2016,แก่เฒ่าแล้วเริ่มออกกำลังกายหนัก ๆ ไม่ไหว พอจะการออกกำลังที่เหมาะกับคนแก่
2016,คนแก่คนเฒ่าที่ร่างกายเริ่มไม่แข็งแรงสามารถออกกำลังได้อย่างไร
2016,เป็นที่อายุมากแล้วอยากออกกำลังกายช่วยแนะนำ
2016,เป็นผู้เฒ่าที่เชื่อว่าถ้าเรากำลังกายจะแก่ช้า ช่วยแนะนำท่าบริหาร
2016,อายุไม่น้อยแล้ว ร่างกายก็เริ่มโรยราอยากได้ท่าบริหารร่างกายที่ช่วยให้กระฉับกระเฉง
2016,อยากบริหารร่างกายให้แข็งแรงอยู่เสมอแม้ว่าจะพ้นวัยผู้ใหญ่มาแล้ว ช่วยแนะนำ
2017,วิธีการป้องกันการบาดเจ็บในการออกกำลังกาย
2017,วิธีการป้องกันการบาดเจ็บระหว่างการออกกำลังกาย
2017,แนะนำการเตรียมตัวก่อนออกกำลังกายเพื่อลดโอกาสการเกิดอุบัติเหตุ
2017,อุปกรณ์ช่วยเหลือที่ควรมีเพื่อป้องกันการบาดเจ็บ
2017,ข้อควรรู้ที่จำเป็นต้องทราบเพื่อไม่ให้เกิดการบาดเจ็บระหว่างการออกกำลัง
2017,คำแนะนำเพื่อลดการเกิดอุบัติเหตุระหว่างการออกกำลังกาย
2017,ข้อปฏิบัติที่เหมาะสมเพื่อไม่ให้ร่างกายได้รับการบาดเจ็บ
2017,ของที่ควรมีไว้เพื่อปฐมพยาบาลถ้าต้องไปออกกำลังกายคนเดียว
2017,วิธีปกป้องบริเวณส่วนต่าง ในร่างกายขณะเพื่อไม่ให้เกิดอาการบาดเจ็บ
2017,ถ้าไม่อยากให้เจ็บตัวเพราะการบริหารร่างกาย มีข้อควรปฏิบัติตน
2017,อุปกรณ์ที่ซัพพอร์ตป้องกันการบาดเจ็บ
2017,อุปกรณ์ซัพพอร์ตร่างกายเพื่อลดความรุนแรงหากเกิดอุบัติเหตุ
2017,อุปกรณ์เซฟตี้ที่ควรพวกติดตัวระหว่างการออกกำลังกาย
2017,อุปกรณ์ป้องกันอันตรายที่ช่วยปกป้องตัวเราหากเกิดเหตุไม่คาดคิดอย่าง เช่น จักรยานล้ม
2017,วิธีปฏิบัติหากเกิดเหตุการณ์ไม่คาดฝันระหว่างการออกกำลัง
2017,จะต้องเตรียมตัว ก่อนไปออกกำลังกายหรือบริหารร่างกาย
2017,อยากให้แนะนำวิธีการออกกำลังกายที่ทำให้เสี่ยงบาดเจ็บน้อยที่สุด
001,BMI คืออะไร
001,ค่า BMI มีผลอย่างไร
001,อ้วนมาก หมายถึง
001,ผอมมาก หมายถึง
001,ใช้ BMI ไปเพื่ออะไร
001,แบ่งเกณฑ์ BMI ได้อย่างไรบ้าง
001,BMI ถูกแบ่งเกณฑ์ออกเป็น
001,อ้วน คืออะไร
001,ผอม คืออะไร
001,สมส่วน คืออะไร
001,ท้วม คืออะไร
001,น้ำหนักน้อยเกินไป หมายถึงอะไร
001,น้ำหนักมากเกินไป หมายถึงอะไร
001,น้ำหนักปกติ หมายถึงอะไร
001,BMI มีประโยชน์เช่น
001,BMI มีค่าอะไรบ้าง
001,BMI คำนวณได้อย่างไร
001,BMI คิดได้อย่างไรบ้าง
001,ผู้ชายกับผู้หญิงถึงคิดเกณฑ์ต่างกัน
001,ผู้ชายกับผู้หญิงถึงคำนวณเกณฑ์ต่างกัน
001,เกณฑ์ BMI ของผู้ชาย
001,เกณฑ์ BMI ของผู้หญิง
001,ผลเสียจากไม่สมส่วน
001,ผลเสียจากผอมเกินไป
001,ผลเสียจากผอม
001,ผลเสียจากอ้วน
001,ผลเสียจากอ้วนมาก
001,ผลเสียจากท้วม
001,ผลเสียจากค่า BMI ไม่ปกติ
001,ผลเสียจากค่า BMI น้อยมาก
001,ผลเสียจากค่า BMI น้อยเกินไป
001,ผลเสียจากค่า BMI มาก
001,ผลเสียจากค่า BMI มากเกินไป
001,ความเสี่ยงจากค่า BMI ไม่อยู่ในเกณฑ์มาตรฐาน
001,ความเสี่ยงจากค่า BMI น้อยเกินไป
001,ความเสี่ยงจากค่า BMI มากเกินไป
001,BMI  เสี่ยงเป็น
001,BMI  เสี่ยงเป็น 
001,อยากทราบข้อดีข้อเสียของแต่ละเกณฑ์ BMI
002,คิดค่า BMI
002,คำนวณ BMI
002,น้ำหนัก สูง
002,น้ำหนัก สูง ค่า BMI 
002,ผู้หญิงน้ำหนัก สูง ค่า BMI 
002,ผู้หญิงสูง ต้องหนัก
002,ผู้ชายน้ำหนัก สูง ค่า BMI 
002,ผู้ชายสูง ต้องหนัก
002,น้ำหนัก  ค่า BMI 
002,ผู้หญิงน้ำหนัก  ค่า BMI 
002,ผู้ชายน้ำหนัก  ค่า BMI 
002,ผู้ชายสูง  ค่า BMI 
002,ผู้หญิงสูง  ค่า BMI 
002,สูง  ค่า BMI 
002,BMI นี้ อยู่ในเกณฑ์ไหน
002,ปกติแล้วควรมีน้ำหนัก
002,BMI ที่เหมาะสม
011,การนอนพักผ่อนไม่เพียงพอสามารถเพิ่มความเสี่ยงต่ออ้วนได้หรือไม่
011,การนอนไม่พอเสี่ยงต่ออ้วนได้
011,การนอนไม่พอ
011,พักผ่อนไม่พออ้วน
011,นอนไม่เกิน ชั่วโมง เสี่ยง
011,นอนไม่ถึง ชั่วโมง อ้วน
011,นอนเยอะเกินไป อ้วนขึ้น
011,นอนมากไปอ้วน
011,การนอนพักผ่อนน้อยน้ำหนักขึ้น
011,นอนน้อยมาก น้ำหนักจะเพิ่ม
011,นอนทุกๆ ชั่วโมง เสี่ยงน้ำหนักเกิน
011,น้ำหนักเกินจากการนอน
011,น้ำหนักเกินจากการพักผ่อน
011,อ้วนจากการนอน
011,น้ำหนักน้อย ถ้านอนเยอะๆ น้ำหนักจะเพิ่มขึ้น
011,นอนน้อยๆ อ้วนได้
011,การนอนไม่หลับ อ้วนมีความสัมพันธ์กัน
011,อาการนอนไม่หลับหรือนอนหลับไม่เต็มเวลาสามารถทำให้เกิดความเสี่ยงต่ออ้วนได้
011,สภาวะของการอดนอนหรือนอนไม่หลับสามารถทำให้คนมีความเสี่ยงต่ออ้วนได้หรือไม่
012,อาการเครียดและภาวะซึมเศร้าสามารถทำให้คนอ้วนได้หรือไม่
012,อ้วนเกี่ยวกับซึมเศร้า
012,กินยาโรคซึมเศร้า อ้วน
012,รู้สึกซึม กินเยอะ มีสิทธิ์อ้วน
012,ซึม กินไม่ได้นอนไม่หลับ ส่งผลต่อน้ำหนัก
012,อ้วนกับซึมเศร้า
012,อาการเครียดและภาวะซึมเศร้าสามารถทำให้คนเริ่มมีพฤติกรรมการกินอาหารมากเกินไป
012,ภาวะซึมเศร้าสามารถทำให้คนมีนิสัยการกินเพิ่มขึ้นและเสี่ยงต่ออ้วน
012,การรับประทานยาสำหรับโรคซึมเศร้าอาจมีผลต่อน้ำหนักของผู้ที่รับประทาน
012,ผลกระทบของสภาวะอารมณ์ต่อการควบคุมน้ำหนัก
012,อ้วนสามารถเป็นสาเหตุหรือผลของภาวะซึมเศร้า
012,ภาวะซึมเศร้าสามารถทำให้คนน้ำหนักเพิ่มขึ้นเนื่องจากความไม่เคยมีแรงจูงใจในการออกกำลังกายหรือการดูแลสุขภาพส่วนตัว
012,การมีแรงกดดันในชีวิตและการควบคุมอารมณ์ สามารถเป็นสาเหตุของอ้วนหรือภาวะซึมเศร้า
012,อ้วนมีความความพันธ์กับการเป็นโรคซึมเศร้า
012,คนที่เริ่มเป็นโรคซึมถึงทำให้น้ำหนักมากขึ้นเยอะในเวลาอันสั้น
012,โรคซึมเศร้าทำให้อ้วนได้จริง
012,อาการดีเปรสส่งผลให้น้ำหนักขึ้นเร็วจนทำให้อ้วน
013,การดื่มเครื่องดื่มที่มีน้ำตาลสูงเป็นประจำสามารถเพิ่มความเสี่ยงต่ออ้วน
013,กินของหวานเยอะ น้ำหนักขึ้น
013,กินขนมหวานเป็นประจำทุกวัน
013,บริโภคน้ำตาลเยอะ มีสิทธิ์อ้วน
013,น้ำตาล กรัม จะอ้วน
013,จะอ้วน หากกินเค้กทุกวัน
013,การบริโภคน้ำตาลมาก ๆ สามารถทำให้ระดับน้ำตาลในเลือดเพิ่มขึ้นและเสี่ยงต่ออ้วน
013,การรับประทานเครื่องดื่มที่มีน้ำตาลสูงอย่างต่อเนื่องสามารถส่งผลต่อการลดน้ำหนักหรือไม่
013,การลดการบริโภคน้ำตาลในชีวิตประจำวันสามารถช่วยป้องกันอ้วนและเรื้อรังอื่นๆ ได้อย่างไร
013,การควบคุมปริมาณน้ำตาลในอาหารเป็นสิ่งสำคัญในการรักษาสุขภาพ
013,น้ำตาลในผลไม้ น้ำหวานมีผลต่อน้ำหนักในร่างกาย
013,กินแป้งเยอะ อ้วน
013,สารอาหารอื่น ๆ ที่มีน้ำตาลสูงสามารถมีผลต่อน้ำหนักของร่างกาย
013,การลดการกินอาหารประเภทแป้งในชีวิตประจำวันสามารถช่วยป้องกันอ้วน
013,กินทั้งแป้งและน้ำตาลอยู่เป็นประจำ ไม่ค่อยกินผัก น้ำหนักจะขึ้น
013,สภาวะแทรกซ้อนของอ้วนสามารถเกิดขึ้นได้หากไม่ได้รับการรักษาหรือแก้ไขให้ถูกวิธี
013,กินอาหารเยอะ แต่ออกกำลังกายเป็นประจำ อ้วนได้
014,ทางพันธุกรรมสามารถมีผลต่อความเสี่ยงของอ้วนได้หรือ
014,คนในครอบครัวเป็นเบาหวาน เสี่ยงต่อโรคอ้วน
014,อ้วนเกิดจากพันธุกรรมได้
014,ถ้าพฤติกรรมการบริโภคเหมือนกับคนในครอบครัวมีโอกาสน้ำหนักขึ้น
014,อ้วนมีความเกี่ยวข้องกับพันธุกรรมของบุคคล
014,ควรตรวจสอบประวัติครอบครัวเพื่อความรับรู้เกี่ยวกับพันธุกรรมที่เกี่ยวข้องกับโรคอ้วน
014,พันธุกรรมสามารถช่วยในการพัฒนาแนวทางให้เหมาะสมแก่ผู้ที่อ้วนหรือ
014,พันธุกรรมมีบทบาทในการเสี่ยงต่อการเป็นโรคอ้วนตลอดชีวิตหรือไม่
014,พันธุกรรมมีบทบาทในความหลากหลายของระดับน้ำหนักของบุคคล
014,พันธุกรรมมีบทบาทในการกำหนดปัจจัยที่มีผลต่อการลดน้ำหนักหรือ
014,พ่อแม่เป็นคนอ้วนลูกมีสิทธิ์อ้วน
014,แม่อ้วนก่อนจะตั้งครรภ์จะทำให้ลูกด้วย
014,พ่อเป็นคนที่น้ำหนักขึ้นง่ายแต่ออกกำลังบ่อยเลยไม่อ้วน ลูกจะอ้วนกว่าคนอื่น
014,ปู่ย่าตายายอ้วนมากตอนเริ่มแก่ แต่พ่อแม่ไม่อ้วน ฉันมีสิทธิ์อ้วนตอนแก่
014,ญาติอ้วนแต่ที่บ้านไม่อ้วนยกเว้นฉัน มันเกี่ยวกับพันธุกรรม
014,วิธีสังเกตว่าอ้วนเพราะพันธุกรรม
014,แบบไหนถึงเรียกว่าพันธุกรรมทำให้อ้วน
015,กินเร็วไปลงพุงได้
015,เคี้ยวอาหารน้อย อ้วนลงพุงได้
015,อ้วนจากการเคี้ยวอาหารไม่ละเอียด
015,เคี้ยวอาหารไม่พอ เสี่ยงอ้วน
015,การรับประทานอาหารโดยเร่งรีบอาจส่งผลให้เกิดน้ำหนักเกิน
015,การกินเร็วๆ อาจทำให้เสี่ยงต่อโรคอ้วน
015,อาจมีโอกาสเกิดน้ำหนักเกินเนื่องจากการกินเร็ว
015,เคี้ยวอาหารไม่ละเอียดอาจมีผลต่อน้ำหนักร่างกาย
015,การกินอาหารได้เร็ว ๆ อาจทำให้เพิ่มน้ำหนักได้
015,การกินเร็วมากๆ อาจเป็นปัจจัยที่ทำให้น้ำหนักเพิ่มขึ้น
015,เมื่อกินเร็ว อาจเสี่ยงต่อปัญหาน้ำหนักเกิน
015,การรับประทานอาหารอย่างรีบร้อนอาจเป็นสาเหตุของปัญหาน้ำหนักเกิน
015,รับประทานอาหารอย่างรวดเร็วอาจส่งผลให้เกิดน้ำหนักเกิน
015,เคี้ยวอาหารไม่พออาจเสี่ยงต่อปัญหาน้ำหนักเกิน
015,เพราะว่ามีเวลากินข้าวน้อยเลยต้องรีบกินมาก จะเป็นสาเหตุที่ทำให้อ้วน
015,ช่วงนี้ต้องรีบกินรีบกลืน สังเกตุว่าพักหลังน้ำหนักเพิ่ม มันเกี่ยวกัน
015,พักหลังเริ่มเคี้ยวข้าวไม่ละเอียด จะทำให้อ้วนจริง
015,ความอ้วนจึงมีความสัมพันธ์กับการรับประทานอาหารเร็ว
016,ติดโควิดมีสิทธิ์อ้วนขึ้น
016,เคยติดโควิดมาก่อน จะทำให้อ้วนในระยะยาว
016,ผู้ที่เคยติดโควิดอาจเสี่ยงต่อการอ้วนในอนาคต
016,การติดเชื้อโควิดอาจเสี่ยงทำให้เกิดน้ำหนักเกิน
016,ผู้ที่มีประวัติติดโควิดอาจมีความเสี่ยงสูงในเรื่องน้ำหนัก
016,ผู้ที่มีประวัติติดโควิดอาจเผชิญกับปัญหาอ้วน
016,โรคโควิดอาจส่งผลให้น้ำหนักเพิ่มขึ้น
016,การติดโควิดอาจเสี่ยงให้เกิดปัญหาน้ำหนักมากขึ้น
016,การติดโควิดเสี่ยงต่อการอ้วน
016,ผู้ที่เคยเป็นโควิดอาจพบว่าน้ำหนักเพิ่มขึ้น
016,ผู้ที่เคยเป็นโควิดมีโอกาสมีน้ำหนักเพิ่มขึ้นในระยะยาว
016,ผู้ที่มีประวัติติดโควิดอาจเสี่ยงต่อการเพิ่มน้ำหนัก
016,ผู้ที่มีประวัติติดโควิดอาจมีความเสี่ยงสูงในการอ้วนขึ้น
017,ผอมอยู่แล้ว แต่จะอ้วน
017,กินน้อยแล้วอ้วนได้จริงหรือ
017,ไม่ค่อยกินอาหาร มีความเสี่ยงอ้วน
017,กินน้อยแต่ไม่ออกกำลังกาย อ้วน
017,บริโภคอาหารไม่ถึงเกณฑ์โภชนาการ อ้วน
017,รับประทานอาหารแบบเลือกกิน อ้วนได้
017,เบื่ออาหาร บริโภคได้ไม่เยอะ จะส่งผลทำให้อ้วน
017,ไม่ใช่คนที่ทานอาหารเยอะ จะอ้วนได้
017,ปกติแล้วทานอาหารที่ค่อนข้างมีปริมาณน้อย แต่ไม่ได้ใช้แรงมากมีสิทธิ์อ้วน
017,ทานอาหารน้อยกว่าที่ควร จะมีสิทธิ์อ้วน
017,การกินอาหารที่น้อยจนเกินไป ส่งผลต่อพฤติกรรมที่จะส่งผลต่ออ้วน
017,ความสามารถในการกินน้อยลง ทำให้อ้วนในอนาคต
017,การกินอาหารไม่สม่ำเสมอ อ้วนจริงหรือ
017,ความสัมพันธ์ระหว่างการกินอาหารน้อยกับอ้วน
017,เสี่ยงอ้วนอยู่แล้วยิ่งบริโภคน้อย จะทำให้อ้วนกว่า
017,ปกติบริโภคอาหารน้อยเป็นประจำ จะทำให้อ้วน
018,ท้องอยู่ กำลังจะมีลูก หลังมีลูกมีโอกาส
018,การตั้งครรภ์จะทำให้มีโอกาสเกิดโรคอ้วน
018,พฤติกรรมระหว่างตั้งครรภ์ที่ส่งผลให้หลังคลอดเป็นโรคอ้วน
018,ระหว่างอุ้มท้องควรทำ เพื่อไม่ให้หลังคลอด
018,คลอดลูกแล้วอ้วนมาก น้ำหนักจะลดลงภายหลัง
018,ลดน้ำหนักหลังจากการคลอดลูก ช่วยลดความเสี่ยง
018,ตอนนี้กำลังอุ้มท้องลูกอยู่ แต่แพ้ท้องชอบกินขนมจะภายหลัง
018,ข้อควรปฏิบัติเพื่อไม่ให้เกิดโรคอ้วนหลังคลอดลูก
018,การที่เราท้องลูกทำให้ง่ายจริง
018,คนอ้วนตั้งครรภ์มีความเสี่ยง
018,ผู้ที่ตั้งครรภ์และบริโภคอาหารบำรุงลูกในท้องเยอะ ๆ จะทำให้
018,ท้องแล้วมาก คลอดแล้วจะผอม
018,ผู้ที่กำลังตั้งครรภ์จะสามารถดูแลตนเองเพื่อไม่ให้เกิดโรคอ้วน
018,คุณแม่ที่กำลังตั้งท้องมีความกังกลเกี่ยวกับ
018,ปกติที่อ้วนหลังจากคลอดลูกมาหลายเดือนแล้ว
018,ท้องแล้วหน้าท้องเล็ก อยากรู้ว่ายังเสี่ยงหลังคลอด
018,ท้องแล้ว จะอ้วนทันทีเลย
002,คิดค่า BMI
002,คำนวณ BMI
002,น้ำหนัก สูง
002,น้ำหนัก สูง ค่า BMI 
002,ผู้หญิงน้ำหนัก สูง ค่า BMI 
002,ผู้หญิงสูง ต้องหนัก
002,ผู้ชายน้ำหนัก สูง ค่า BMI 
002,ผู้ชายสูง ต้องหนัก
002,น้ำหนัก  ค่า BMI 
002,ผู้หญิงน้ำหนัก  ค่า BMI 
002,ผู้ชายน้ำหนัก  ค่า BMI 
002,ผู้ชายสูง  ค่า BMI 
002,ผู้หญิงสูง  ค่า BMI 
002,สูง  ค่า BMI 
002,BMI นี้ อยู่ในเกณฑ์ไหน
002,ปกติแล้วควรมีน้ำหนัก
002,BMI ที่เหมาะสม
011,การนอนพักผ่อนไม่เพียงพอสามารถเพิ่มความเสี่ยงต่ออ้วนได้หรือไม่
011,การนอนไม่พอเสี่ยงต่ออ้วนได้
011,การนอนไม่พอ
011,พักผ่อนไม่พออ้วน
011,นอนไม่เกิน ชั่วโมง เสี่ยง
011,นอนไม่ถึง ชั่วโมง อ้วน
011,นอนเยอะเกินไป อ้วนขึ้น
011,นอนมากไปอ้วน
011,การนอนพักผ่อนน้อยน้ำหนักขึ้น
011,นอนน้อยมาก น้ำหนักจะเพิ่ม
011,นอนทุกๆ ชั่วโมง เสี่ยงน้ำหนักเกิน
011,น้ำหนักเกินจากการนอน
011,น้ำหนักเกินจากการพักผ่อน
011,อ้วนจากการนอน
011,น้ำหนักน้อย ถ้านอนเยอะๆ น้ำหนักจะเพิ่มขึ้น
011,นอนน้อยๆ อ้วนได้
011,การนอนไม่หลับ อ้วนมีความสัมพันธ์กัน
011,อาการนอนไม่หลับหรือนอนหลับไม่เต็มเวลาสามารถทำให้เกิดความเสี่ยงต่ออ้วนได้
011,สภาวะของการอดนอนหรือนอนไม่หลับสามารถทำให้คนมีความเสี่ยงต่ออ้วนได้หรือไม่
012,อาการเครียดและภาวะซึมเศร้าสามารถทำให้คนอ้วนได้หรือไม่
012,อ้วนเกี่ยวกับซึมเศร้า
012,กินยาโรคซึมเศร้า อ้วน
012,รู้สึกซึม กินเยอะ มีสิทธิ์อ้วน
012,ซึม กินไม่ได้นอนไม่หลับ ส่งผลต่อน้ำหนัก
012,อ้วนกับซึมเศร้า
012,อาการเครียดและภาวะซึมเศร้าสามารถทำให้คนเริ่มมีพฤติกรรมการกินอาหารมากเกินไป
012,ภาวะซึมเศร้าสามารถทำให้คนมีนิสัยการกินเพิ่มขึ้นและเสี่ยงต่ออ้วน
012,การรับประทานยาสำหรับโรคซึมเศร้าอาจมีผลต่อน้ำหนักของผู้ที่รับประทาน
012,ผลกระทบของสภาวะอารมณ์ต่อการควบคุมน้ำหนัก
012,อ้วนสามารถเป็นสาเหตุหรือผลของภาวะซึมเศร้า
012,ภาวะซึมเศร้าสามารถทำให้คนน้ำหนักเพิ่มขึ้นเนื่องจากความไม่เคยมีแรงจูงใจในการออกกำลังกายหรือการดูแลสุขภาพส่วนตัว
012,การมีแรงกดดันในชีวิตและการควบคุมอารมณ์ สามารถเป็นสาเหตุของอ้วนหรือภาวะซึมเศร้า
012,อ้วนมีความความพันธ์กับการเป็นโรคซึมเศร้า
012,คนที่เริ่มเป็นโรคซึมถึงทำให้น้ำหนักมากขึ้นเยอะในเวลาอันสั้น
